,reviewerID,summary
469,A1BOINGLPB5I1M,"I Love This Series THIS HERO WAS DIFFERENT Great story, dark but with a fantastic ending Hal and Felicity Suspense, Intrigue, Murder, Mayhem, and Desperate Love Oh my, this one will make you cry, and make you rejoice Everything I wanted in a paranormal romance Love and sacrifice Two deserving people finally get their story Wonderful Romantic Read Fast action from the get go, great story Good Story Hermes and Cherish, they are both more than they appear to be These superhuman men, named for the Greek Gods, are divine When it is right, you know it from the get go, and this one was right Interesting Things to Come Romantic Paranormal Awesome Book Fantastic Sci-fi adventure - but read at your own risk as there may be spoilers"
470,A1BP9EPJRB2U4E,Great book so happy Read me Good series. Awesome series would suggest everyone gets them Four Stars buy me Five Stars
471,A1BPF0P5BP66UX,Lodestone good series good series Good Good Good
472,A1BPLRX5B63BZC,Blood Queen Great read!! Great Read EXCELLENT!!!! Loved It Amazing I agree with several others Connie Does it Again! GREAT!!!! I hate to come to the end of the story I loved this book Another Great Sierra Dean Novel
473,A1BPZZGNLR83QI,Good story but a bit short Epic! As good as the first one! Gun-orgasmic Loved it!
474,A1BQ1IDJ2H12UC,"Great Short story... A nice short... Awesome short A bit slow... Awesome Storyline you might read more than once. An Epic Story, My New Favorite [Can't Wait For The Sequel!] Though impossible to believe, Book Two Surpasses book one. Another Awesome Book In a series you get swallowed up in. An EPIC Finale to an edge of your seat series. Highly Recommended The Nemesis Series has become an addiction I can't get enough of."
475,A1BSLAANM53W0Q,A good reaf Read an enjoy! A good read A great may pearls Cool enough to catch my interest
476,A1BU779C9ZTL4I,Outstanding!!! Five Stars Grat Read Could be a lot better with a bit more character build Three Stars
477,A1BVFD9O079IPQ,Five Stars good read. But it is another series and I ... Good read 0 and have enjoyed all of the books Four Stars Four Stars
478,A1BWP73MOUW9BT,"excellent, can't wait for  the next one! excellent Loved it Can't wait until book 2 - bring it on!! excellent good as always I loved this, I already had the first two when ... Enjoyable"
479,A1BXIMVYTNGA9Z,A pleasant surprise This season made me physically ill. Life goes on. Too short... The 2nd silo 49 Happy happy A perfect ending I had to take an unwanted break often (from reading) because I actually felt like I was one of the characters I'm NOT going to YELLOWSTONE!!!  EVER!!! Too much Five Stars Not my favorite...but readable.
480,A1BYC8VHN0T390,Pleasant surprise Hooray!  Much better than the 2nd one. Same problems as the first book Not quite as good as the first one but still really good Sloppily written. Not as good as the first one.
481,A1BYGP4YGXBTCQ,Four Stars Four Stars Two Stars Four Stars I was very disappointed with a rushed ending with too little details or Totally intertaining
482,A1BYJFRK1CH4SD,too touchy feeling for me. only for middle school fun but short Short but fun fun but short fun but very short stories.
483,A1BZ155R00CASS,Expecting More Short and to the Point Continued I really love the idea Great Book
484,A1BZCS1VHIIFPN,Great! WOW GREAT! Awesome! AWESOME!
485,A1C0L9SU9A0XYR,"This is an amazing series. If you have only read this book ... Five Stars Five Stars Love them all Five Stars Great series. Probably one of the more ""edge of your seat"" books ... it is easy to find the real world quality here Amazing books."
486,A1C0W0PV1FS9AY,Enjoyable Interesting Teaser Nicely done. Very Detailed! Somewhat Flawed Another fun ride! Not bad Decent Read Whining and more whining Fun stuff
487,A1C30DEN4RVXTQ,a great #2 hard to review enjoyed and will continue the series good read great read good read Four Stars Four Stars Howey has a great imagination. While the characters are few they are ...
488,A1C461KF9W1HWM,amazing! Cute story Good read Unique and interesting Good start to a series
489,A1C5E2PV0OMG5H,"Unbalanced author Courtney Shepard shows potential in debut Paranormal/Urban Fantasy Romance I think this is an author that has fantastic potential. He has a very warm writing style ... A scarily real What if scenario masterfully written A fun, pulpy sci-fi read! Solid characters, interesting premise, but too slow-paced to be engaging"
490,A1C5PHKDPCS759,interesting view of the afterlife interesting story pretty goodSnow White retelling Ive read it for the first time few years ago and apparently I really liked it. This time the story wasn't that good A little bit because she doesn't want this poor girl to be killed I bet most of us thinks how fun it would be to get into one of those ... like pieces of bigger story another great and funny read well written short story As far as these stories go I only liked the first one
491,A1C6487WGZG0UQ,Three Stars Three Stars Awesome books Four Stars Four Stars Four Stars Four Stars Cool story Four Stars Four Stars Five Stars Four Stars Four Stars
492,A1C67W3B50MQQE,Looking for fun? You found it. Well worth the read time. Five Stars I'm all the way in. Keeps getting better Five Stars Five Stars Like it but..... Five Stars Thoroughly enjoyable even for an old man like me. Very entertaining books. Strong continuation of a fine series. Another series to keep on your watch list. Well worth the price of admission GReat read. The editing and proof reading is awful. ... the books in the human Chronicles series and have enjoyed them. I think that this was one of ... Like the series but there are BIG ISUES!
493,A1C6FHU88RNDI5,Hooked Great read. Really great story Couldn't finish. It couldn't keep my attention long enough ... Fantastic Story. Loved the characters I loved it. I was hooked after the first sentence Four Stars I loved it. I was hooked after the first sentence Awesome book Love the story. Love the characters. Love the story. Love the characters. Great read. Really great story Love the story. Love the characters. Great read.
494,A1C74FZ2WVEZHF,"Packs a punch Fun, quick adventure Sloppy, but intriguing Fast and furious Witty, fast paced and very creative"
495,A1C7DFNSXTY09X,Ok Wow Darkened Deadened Wow Deceived Wow
496,A1C814EG2I33CD,"Great Adventure--Great Read Outstanding Very Enjoyable Read Don't wait to read it! Good Read Read Them All-Great Books, Great Story great read, more action than book one"
497,A1C820ITFPFRHJ,"The death of the English language... Poorly written, but the story is intriguing Well, this was a mistake... Tedious. Grammar and punctuation?  Nope. Stilted, wordy, doesn't flow like it could Good story, horrible grammar, spelling, and punctuation. Tired of fake reviews! Spell check doesn't catch everything... Save your money.  I didn't, and I sincerely regret it. Grammar?  What grammar?  We don't need no stinkin' grammar!"
498,A1C82E0WR6CUSR,Drake of Tanith Reborn Power Kiss Me Hello Somewhere in the Highlands Black Swan Books 4-6 Malakh Wanted: Hexed or Alive
499,A1C8BD59LDD7XK,"Another great addition to the series! AWESOME SERIES!!! Love this author Tiera Is Amazing! Zack is amazing! What an awesome deal! continuation of the changes in the world, and in Gerent. EXCELLENT! Great series ending! Magical and entertaining new series. but he's learned to make time for some HOT fun too! Great plot that moves along fast and ... The best apocalypse zombie stories I've ever read! Just love this guy post apocalyptic story, wow! I highly enjoyed this book Strong and bold girl, with a heart of gold Eve is such a strong woman! Love her character!!! well done post apocalyptic series This should be made into a movie! Five Stars The Ancients are back! YAY! Loved it! This series is very well done and could be made into a movie. Zombies? Why yes! It pulls you in and keeps you reading.... enjoyed it greatly! Love all of PS Power books A happy Gwen! Loved it!!! to become awesome and special Zombies! Oh My! ;) I love Tyler G! enjoyed the story Five Stars Well worth the read My FAVORITE series, the Young Ancients! YAY! Determined people, engaging story Powers does it again! Great series :)"
500,A1C8KECNTJY0M6,"No big love story but pirate minutia! Slow Plot Development Barely a Short Story! Imaginative, Creative, Surprising and Fresh! Pales in Comparison to First in Series Oh. My. Droll-ness. Interesting with Potential Stunning Marvelous and Magnificent....Fabulous Continuation of the Series!"
501,A1C8MPW9C3TL05,Five Stars Five Stars Five Stars I love this series Five Stars Five Stars
502,A1C8OT7KRGJYGR,"Solid Spec-Fic Fin The Z Word Deep, Dark, Unsettling. Dark, atmospheric and inventive. Inventive Zombie Thriller"
503,A1C94J63JF64A2,"Absolutely Wonderful! Very Good (but for 1 error) Loved It, Loved It, Loved It! Just an all-out fun sci-fi adventure! Sophomoric Really Fun Story! Quite The Epic! Entertaining Just Plain Good Excellent Sequel Brilliant! Terrifying Concept Pretty Decent Space Opera Extraordinary Tale Good News, Bad News Unique Storyline POD cast Pretty Good Story Very Decent Survival Story The Telekinetic Kid Should have been the 'Talosian Lesbian Chronicles' A 'Head's Up' for Our Future Mildly Interesting The Universe Explorer is Coming Home! Don't Mess With Texas! Awesome! Jesus is From the Future? Seriously? Just Awesome! Review of the Whole Trilogy I Hate Zombie Stories... Thought Provoking Boy... Where to Start? Crowing For Stormcrow! Wonderful Conclusion Thirty Seconds Too Long Tedious Teleport This! Twisted Spaces 3 Book Series Engrossing and Fun Just Okay really? Really? REALLY? Survival! Inadvertent Selection Unreadable For Me"
504,A1C9L95VW8TBA1,"Kept me coming back and looking forward to bedtime when i could read again. It was actually a four and a half star book. gain. A Good but long Good read Good read Nice read Cute, and entertaining Pulls you in and makes you want more. Believable characters Great read Great story Decent read Very nice Nice read Too basic Good good read"
505,A1CA16TTNX3HOB,another great novel A good start... A great beginning. never disapoints A really different twist Got Me!!! Good Read Number two book Five Stars Great ride Refreshing A fine adventurer Great Read...
506,A1CBBF8MX3APZS,"surprisingly fun read with a nice story nice series and I am sad that this is the conclusion nice follow up to The Girl From Area 51 Nice story, great characters, always a fan of psychic abilities and how the host deals with learning to use them As good as the first book in the series, looking forward to the third."
507,A1CCCBJTRUPBML,"Pearseus, Year 18: The Schism  by Nicholas C. Rossis Book Review of Pearseus, Rise of the Prince (Book 2 of the Pearseus Epic Fantasy series) by Nicholas Rossi Book Review of  ""DRAGON FIRESIDE TALES""  by  ADAM BOUSTEAD Book Review of  Trading knives by  P.H. Solomon Book Review of The Wilds Book 2 of the Idyll Trilogy by James Derry"
508,A1CD0Z77OS6DA7,"Surprisingly entertaining Fantastic story A very interesting and unique story, and very well told. Pleasantly surprised by this book. I liked it"
509,A1CDA41GAMDYWJ,... to firmly continue the development of characters and a great set of battles ... to firmly continue the development of characters and a great set of battles Great story told in this first installment Good story but way to much repeated material Lots of new ideas in this series and a great read! Alamo is at it again! This is the strongest first book of what must be a series! It's ok but way to short even for a short story Jack Knapp has found a great way to bring you into the world of combat ... Jack Knapp has found a great way to bring you into his world of combat ... Jack is a great tale teller
